ORDER ID,TN1 (NSS TN),TN2
2204151-1418,,4PX3000565974904CN
2204068-1418,,YT2311821272086241
2203903-1418,,YT2311821272086358
2192724-1418,,4PX3000565975147CN
2203886-1418,,33XHF611461801000935106
2203949-1418,,WNBAA0236491676YQ
2203890-1418,,4PX3000565975376CN
2203956-1418,,3A5V704109893
2203878-1418,,4PX3000565974690CN
106591,,4PX3000565975383CN
2204104-1418,,33XHF611461701000935109
2188784-1418,,4PX3000565974836CN
2181070-1418,,4PX3000565974928CN
2204065-1418,,YT2311821272086345
2204153-1418,,YT2311821272086374
2191185-1418,,4PX3000565975352CN
2204028-1418,,JY234V900131033247
2203876-1418,,33XJK322536501000935102
2203948-1418,,4PX3000565975000CN
2203996-1418,,4PX3000565975024CN
2172254-1418,,YT2311821272086510
2203991-1418,,4PX3000565975116CN
2204208-1419,,YT2311921272131357
2204846-1-1419,,JY234W100131054737
2204203-1419,,33XJK322969701000935100
2204460-1419,,4PX3000567328965CN
2189421-1419,,4PX3000567328958CN
2204647-1419,,YT2311921272131385
2204892-1419,,33XHF612769201000935100
2204697-1419,,4PX3000567329177CN
2204725-1419,,4PX3000567329320CN
2204513-1419,,4PX3000567328972CN
2204199-1419,,YT2311921272131384
2204338-1419,,4PX3000567328989CN
2204358-1419,,4PX3000567329337CN
2204765-1419,,4PX3000567329078CN
2204584-1419,,4PX3000567329108CN
2204455-1419,,YT2311921272131387
2204771-1419,,4PX3000567329184CN
2204847-1419,,4PX3000567329191CN
2204606-1419,,4PX3000567329276CN
2204585-1419,,4PX3000567329115CN
2196491-1419,,4PX3000567329214CN
2204298-1419,,4PX3000567329139CN
2204614-1419,,4PX3000567329153CN
2204745-1419,,4PX3000567329207CN
2204721-1419,,4PX3000567329238CN
2204729-1419,,4PX3000567329269CN
2204555-1419,,4PX3000567329467CN
2204770-1419,,4PX3000567329450CN
2204385-1419,,4PX3000567329344CN
2204810-1419,,4PX3000567329160CN
2204372-1419,,33XHE280385401000935108
2204861-1419,,4PX3000567329443CN
2204744-1419,,4PX3000567329351CN
2204549-1-1419,,JY234W100131054758
2204715-1419,,4PX3000567329603CN
2204348-1419,,4PX3000567329481CN
2204237-1419,,4PX3000567329542CN
2204689-1419,,YT2311921272131409
2204275-1419,,4PX3000567329221CN
2204600-1419,,4PX3000567329665CN
2204437-1419,,4PX3000567329382CN
2197488-1419,,4PX3000567329757CN
2204566-1419,,33XHG503620101000935105
2204272-1-1419,,JY234W100131054774
2204782-1419,,7.9421E+17
2204489-1419,,4PX3000567329832CN
2195630-1419,,4PX3000567329290CN
2204811-1419,,4PX3000567329634CN
2188162-1-1419,,JY234W900131054764
2204879-1419,,4PX3000567329368CN
2204532-1419,,7.9421E+17
2204572-1419,,4PX3000567329375CN
2204494-1419,,YT2311921272131438
2204833-1419,,4PX3000567329733CN
2204884-1419,,33XJK322969801000935107
2196685-1419,,4PX3000567329597CN
2204327-1419,,4PX3000567329436CN
2204546-1419,,4PX3000567329474CN
2204613-1419,,4PX3000567330081CN
2204809-1419,,4PX3000567330166CN
2204768-1419,,33XHF612769501000935101
2195886-1419,,4PX3000567330272CN
2201025-1419,,33XHG503620201000935102
2204207-1419,,YT2311921211000376
2204779-1419,,4PX3000567329801CN
2204491-1419,,4PX3000567329863CN
2204797-1419,,4PX3000567330128CN
2204628-1419,,4PX3000567329498CN
2204756-1419,,YT2311921272131436
2204685-1419,,4PX3000567329795CN
2204551-1419,,YT2311921272131433
2204746-1419,,4PX3000567330029CN
2204280-1419,,4PX3000567329511CN
2204891-1419,,4PX3000567330074CN
2204469-1419,,4PX3000567329535CN
2204253-1419,,7.9421E+17
2204345-1419,,4PX3000567329924CN
2204860-1419,,4PX3000567329931CN
2204471-1419,,YT2311921272131522
2204538-1-1419,,JY234W900131054790
2204552-1419,,33XHG503620301000935109
2204341-1419,,4PX3000567329627CN
2204557-1419,,YT2311921272131554
2204812-1419,,4PX3000567330012CN
2204820-1419,,4PX3000567330296CN
2204563-1419,,4PX3000567330050CN
2204735-1419,,4PX3000567330173CN
2204758-1-1419,,JY234W100131054783
2204648-1419,,4PX3000567330364CN
2204503-1419,,4PX3000567330203CN
2204895-1419,,YT2311921272131414
2204535-1419,,33XHE280385901000935103
2204638-1419,,33XJK322969901000935104
2204835-1-1419,,JY234W900131054793
2204462-1419,,YT2311921272131566
2204830-1419,,4PX3000567330425CN
2204723-1419,,4PX3000567330494CN
2204413-1419,,4PX3000567330388CN
2204481-1419,,4PX3000567330487CN
2204714-1419,,4PX3000567330548CN
2201024-1419,,33XHG503620501000935103
2204736-1419,,4PX3000567329689CN
2204652-1-1419,,JY234W900131054804
2204702-1419,,YT2311921272131520
2204506-1419,,4PX3000567329740CN
2204672-1419,,4PX3000567330159CN
2204852-1419,,4PX3000567330524CN
2204430-1419,,4PX3000567330630CN
2204318-1419,,4PX3000567330623CN
2204717-1419,,4PX3000567330579CN
2204386-1419,,4PX3000567330685CN
2204426-1419,,4PX3000567330722CN
2204610-1419,,4PX3000567330210CN
2204204-1419,,4PX3000567330791CN
2204841-1419,,4PX3000567330708CN
2204393-1419,,4PX3000567330821CN
2204344-1419,,4PX3000567330142CN
2204282-1419,,4PX3000567329788CN
2204408-1-1419,,JY234W900131054795
2204340-1419,,4PX3000567330845CN
2204475-1419,,4PX3000567330609CN
2204553-1419,,33XHE280386101000935106
2204623-1419,,4PX3000567330838CN
2204366-1419,,4PX3000567330906CN
2204687-1419,,4PX3000567330913CN
2204615-1419,,4PX3000567330357CN
2204286-1-1419,,JY234W900131054785
2204416-2-1419,,JY234W100131054822
2204311-1419,,4PX3000567330975CN
2204601-1-1419,,JY234W900131054824
2204233-1419,,YT2311921272131431
2204219-1419,,4PX3000567331026CN
2204754-1-1419,,JY234W100131054772
2204495-1419,,4PX3000567330197CN
2204395-1419,,YT2311921272131549
2204465-1419,,4PX3000567330067CN
2204869-1419,,33XHG503620901000935101
2204728-1419,,4PX3000567330937CN
2204690-1419,,4PX3000567331187CN
2204569-1419,,4PX3000567330869CN
2204273-1419,,4PX3000567330463CN
2204218-3-1419,,JY234W100131054825
2204887-1419,,33XHG503620801000935104
2204220-1419,,4PX3000567330562CN
2204674-1419,,4PX3000567330951CN
2204550-1419,,33XHF612770701000935101
2204845-1419,,YT2311921272131609
2204433-1-1419,,JY234W900131054816
2204864-1419,,4PX3000567331262CN
2204218-1-1419,,JY234W100131054796
2204478-1419,,4PX3000567330852CN
2204313-1419,,4PX3000567331361CN
2204806-1419,,4PX3000567331019CN
2204641-1419,,4PX3000567330180CN
2204193-1-1419,,JY234W100131054794
2204667-1419,,4PX3000567330982CN
2204734-1419,,7.9421E+17
2204403-1-1419,,JY234W900131054823
2204599-1419,,4PX3000567331002CN
2204376-1419,,4PX3000567330401CN
2204762-1419,,4PX3000567331453CN
2204570-1419,,4PX3000567330449CN
2204571-1419,,YT2311921272131567
2204752-1419,,YT2311921272131559
2204881-1419,,7.9421E+17
2204635-1419,,4PX3000567330500CN
2204844-1419,,4PX3000567330531CN
2204526-1419,,4PX3000567331064CN
2204381-1419,,4PX3000567331095CN
2204643-1419,,4PX3000567331552CN
2204257-1419,,4PX3000567331217CN
2204730-1419,,4PX3000567330616CN
2204677-1419,,4PX3000567330586CN
2204590-1-1419,,JY234W900131054828
2204300-1419,,4PX3000567330593CN
2204320-1419,,4PX3000567330739CN
2204853-1419,,4PX3000567330647CN
2204510-1419,,33XHE280386201000935103
2204808-1419,,YT2311921272131823
2190707-1419,,4PX3000567330746CN
2204836-1419,,4PX3000567331101CN
2204292-1419,,4PX3000567330760CN
2204816-1419,,YT2311921272131922
2204412-1419,,4PX3000567331088CN
2204436-1419,,4PX3000567331163CN
2204561-1419,,7.9421E+17
2204447-1419,,4PX3000567330777CN
2204825-1419,,4PX3000567330807CN
2204662-1419,,4PX3000567331279CN
2204383-1419,,4PX3000567331200CN
2204396-1419,,4PX3000567330944CN
2204573-1419,,YT2311921272131825
2204351-1419,,4PX3000567331606CN
2204694-1419,,4PX3000567331033CN
2204365-1419,,4PX3000567331071CN
2204757-1419,,YT2311921211000379
2204640-1419,,YT2311921272131839
2204604-1419,,4PX3000567331156CN
2204453-1419,,4PX3000567331170CN
2204194-1419,,33XHE280386601000935101
2204374-1-1419,,JY234W100131054854
2204224-1419,,WNBAA0236699983YQ
2195388-1419,,YT2311921272131795
2204661-1419,,4PX3000567331835CN
2204792-1419,,33XHE280386401000935107
2204651-1419,,33XJK322970201000935101
2204435-1419,,4PX3000567330876CN
2194440-1419,,4PX3000567331330CN
2204329-1-1419,,JY234W900131054826
2204727-1419,,4PX3000567331583CN
2204214-1419,,YT2311921272131640
2204558-1419,,WNBAA0236700102YQ
2204784-1419,,4PX3000567331972CN
2204750-1419,,4PX3000567330999CN
2204819-1419,,YT2311921272131921
2204370-1-1419,,JY234W900131054872
2204537-1419,,YT2311921272131927
2196995-1419,,4PX3000567331040CN
2204269-1419,,33XJK322970401000935105
2197667-1419,,YT2311921211000377
2204379-1419,,4PX3000567331651CN
2204411-1419,,WNBAA0236700063YQ
2204639-1419,,YT2311921272131978
2204658-1419,,WNBAA0236700049YQ
2204504-1419,,33XHF612770801000935108
2204262-1419,,YT2311921272131983
2185269-1419,,4PX3000567331439CN
2204289-1-1419,,JY234W100131054866
2204450-1419,,YT2311921272131946
2204764-1419,,YT2311921272131896
2204294-1419,,YT2311921272131714
2204319-1419,,YT2311921272131951
2204876-1419,,7.9421E+17
2204444-1419,,4PX3000567331941CN
2204609-1419,,YT2311921272131958
2204823-1419,,4PX3000567331224CN
2204738-1419,,4PX3000567331231CN
2204707-1419,,WNBAA0236700077YQ
2204234-1419,,33XHE280386801000935105
2204500-1419,,4PX3000567331248CN
2204218-2-1419,,JY234W100131054941
2204671-1-1419,,JY234W900131054927
2204198-1419,,YT2311921211000378
2204470-1-1419,,JY234W900131054915
2204759-1419,,YT2311921272131959
2204556-1419,,YT2311921272131982
2204417-1419,,4PX3000567331392CN
2204416-1-1419,,JY234W100131054922
2204467-1419,,YT2311921272131767
2204544-1419,,YT2311921272131772
2204848-1419,,YT2311921272131950
2204574-1419,,33XHF612771401000935109
2204865-1419,,33XHF612772701000935109
2204543-1419,,4PX3000567331804CN
2204531-1419,,33XHF612772601000935102
2204793-1419,,33XHE280387001000935108
2204267-1419,,33XHD122754701000935109
2204305-1419,,YT2311921272131813
2204634-1419,,4PX3000567331682CN
2204265-1419,,YT2311921272132047
2204645-1419,,33XHF612771901000935104
2204739-1419,,YT2311921272131949
2204541-1419,,33XJK322970801000935103
2204247-1-1419,,JY234W100131054980
2204874-2-1419,,JY234W100131054961
2204548-1-1419,,JY234W100131054985
2204261-1419,,YT2311921272131925
2204213-1419,,YT2311921211000380
2204238-1419,,YT2311921272132180
2204353-1419,,YT2311921272132188
2204312-1419,,YT2311921272131988
2204807-1419,,YT2311921272132012
2204680-1419,,YT2311921272132064
2204421-1419,,YT2311921272132192
2204360-1419,,7.9421E+17
2204432-1-1419,,JY234W900131054952
2204781-1-1419,,JY234W900131054962
2204349-1419,,YT2311921272132079
2204363-1419,,YT2311921272131961
2204874-1-1419,,JY234W100131054977
2204528-1419,,YT2311921272131972
2204581-1-1419,,JY234W900131054989
2204718-1419,,33XHF612773101000935106
2204698-1419,,YT2311921272132051
2204659-1419,,YT2311921272132149
2204666-1419,,YT2311921272132151
2204397-1-1419,,JY234W100131054933
2204428-1419,,YT2311921272132091
2204688-1419,,WNBAA0236700306YQ
2204893-1419,,7.9421E+17
106797,,4PX3000569661640CN
2205527-1420,,4PX3000569661664CN
2205566-1420,,4PX3000569661657CN
2205383-1-1420,,JY2352900131031190
2205489-1420,,4PX3000569661688CN
2205484-1-1420,,JY2352100131031193
106722,,4PX3000569661855CN
2189294-1-1420,,JY2352100131031192
2205835-1420,,YT2312221272117087
2205182-1420,,4PX3000569661701CN
2205984-1420,,YT2312221272117103
2205393-1420,,4PX3000569661763CN
2205424-1420,,33XJK323800601000935108
2205278-1420,,4PX3000569661787CN
2205552-1420,,4PX3000569661961CN
106742,,4PX3000569662135CN
106761,,YT2312221272117113
106702,,YT2312221272117249
2205086-1420,,WNBAA0237149686YQ
2205395-1420,,4PX3000569662074CN
2205504-1-1420,,JY2352900131031198
2205410-1420,,4PX3000569661732CN
2205977-1420,,YT2312221272117243
2205140-1420,,4PX3000569661800CN
2204987-1420,,4PX3000569662715CN
2204978-1420,,4PX3000569661770CN
2205411-1420,,YT2312221272117269
2205112-1420,,4PX3000569661824CN
2206015-1420,,4PX3000569663484CN
2186854-1420,,4PX3000569662081CN
2205910-1420,,33XHD122882801000935108
2205375-1420,,4PX3000569663538CN
106825,,YT2312221272132200
106621,,4PX3000569663606CN
2193245-1420,,4PX3000569662166CN
2205466-1-1420,,JY2352900131031202
2205667-1420,,4PX3000569661923CN
2205902-1420,,33XHE283404401000935103
2205991-1-1420,,JY2352900131031236
2193169-1420,,4PX3000569661954CN
2205890-1420,,4PX3000569663149CN
2205054-1420,,YT2312221211000390
2205822-1420,,4PX3000569663385CN
106793,,4PX3000569663156CN
106769,,4PX3000569662227CN
106639,,4PX3000569663521CN
2205234-1420,,4PX3000569661985CN
2205546-1420,,4PX3000569663293CN
2205443-1420,,YT2312221272117312
2192671-1420,,4PX3000569662746CN
2205855-1420,,YT2312221272117388
2205815-1420,,33XHE283404601000935107
106679,,YT2312221272117393
106703,,YT2312221211000315
2205081-1420,,4PX3000569663316CN
2205398-1420,,4PX3000569663194CN
2205677-1420,,33XHG505488101000935105
2205983-1420,,4PX3000569664160CN
106608,,YT2312221272132199
2204927-1420,,4PX3000569662029CN
2205115-1420,,4PX3000569662043CN
2194907-1420,,4PX3000569663323CN
2205130-1420,,YT2312221272117274
2205780-1420,,4PX3000569662159CN
2204906-2-1420,,JY2352100131031210
106667,,4PX3000569662203CN
2205660-1420,,4PX3000569663330CN
2205528-1420,,YT2312221272117275
2198663-1420,,4PX3000569664139CN
2205985-1420,,33XHE283404701000935104
2205521-1420,,4PX3000569663262CN
106809,,YT2312221272117462
2205744-1420,,4PX3000569663422CN
2205362-1420,,4PX3000569664375CN
2205646-1420,,4PX3000569663309CN
106820,,4PX3000569664405CN
2205615-1-1420,,JY2352900131031263
106828,,YT2312221211000316
2196564-1420,,4PX3000569663569CN
2205377-1420,,4PX3000569663361CN
2205460-1420,,4PX3000569664238CN
2205676-1420,,4PX3000569663446CN
2205352-1420,,4PX3000569664269CN
2205322-1420,,4PX3000569662456CN
2198204-1420,,4PX3000569663507CN
2205927-1420,,4PX3000569663514CN
2205084-1420,,4PX3000569663583CN
106821,,YT2312221272117492
106764,,4PX3000569664795CN
106654,,4PX3000569662708CN
2204985-1-1420,,JY2352900131031274
2205368-1420,,4PX3000569664351CN
2205960-1420,,4PX3000569663651CN
2205630-1420,,33XHE283405101000935101
2204989-1420,,4PX3000569663378CN
2205705-1420,,33XHD122882701000935101
106664,,YT2312221272117334
106757,,WNBAA0237149854YQ
2205682-1420,,4PX3000569663613CN
2205986-1420,,4PX3000569663682CN
106787,,JY2352900131031212
2194811-1420,,4PX3000569664436CN
2205651-1420,,4PX3000569663729CN
2201141-1420,,4PX3000569664504CN
2192862-1420,,4PX3000569662722CN
2191918-1420,,YT2312221211000392
2205441-1420,,4PX3000569663408CN
2190706-1398,,4PX3000569663736CN
2205672-1420,,YT2312221272117380
2205729-1420,,4PX3000569664689CN
2204932-1420,,4PX3000569664863CN
2205235-1420,,4PX3000569664962CN
2205292-1420,,4PX3000569663873CN
106782,,JY2352100131031233
2205210-1420,,YT2312221272117694
2191066-1420,,4PX3000569663972CN
2205878-1420,,6.21517E+12
2205463-1420,,4PX3000569664870CN
106730,,4PX3000569663781CN
106671,,4PX3000569663491CN
2197966-1420,,4PX3000569663132CN
2204923-1420,,4PX3000569664931CN
2205128-1420,,YT2312221272117309
2205185-1420,,4PX3000569664979CN
2186281-1420,,4PX3000569663996CN
2205331-1420,,YT2312221211000314
2204920-1420,,YT2312221211000313
106806,,YT2312221272117422
106660,,4PX3000569664047CN
2205422-1420,,YT2312221272117690
2200220-1420,,7.9421E+17
2172948-1420,,4PX3000569663170CN
2172842-1420,,4PX3000569664009CN
2205606-1420,,YT2312221272132201
106763,,YT2312221272117731
2205553-1420,,4PX3000569664061CN
2205601-1420,,4PX3000569663620CN
2205920-1420,,33XHE283405201000935108
2205519-1420,,4PX3000569665105CN
2205333-1420,,4PX3000569665020CN
2205343-1420,,7.9421E+17
106817,,YT2312221272117374
2199156-1420,,WNBAA0237149856YQ
2205708-1-1420,,JY2352100131031238
2198337-1420,,4PX3000569664054CN
2205631-1420,,4PX3000569665204CN
2205167-1420,,4PX3000569665037CN
2205265-1420,,7.9421E+17
2204965-1420,,33XHF615501701000935104
2205340-1420,,YT2312221272117390
2205766-1420,,4PX3000569663347CN
2205476-1420,,4PX3000569664443CN
2205516-1420,,YT2312221272117546
2205307-1420,,4PX3000569664207CN
2205845-1420,,33XJK323800801000935102
106756,,4PX3000569664290CN
2205820-1420,,33XHE283406401000935101
2205896-1420,,33XHD122882901000935105
2205339-1420,,4PX3000569664283CN
2205391-1420,,YT2312221272117498
2205643-1420,,YT2312221272117759
2206906-1420,,33XHF615502301000935105
106816,,YT2312221272117392
106720,,4PX3000569664498CN
106049,,YT2312221272117556
2205226-1420,,4PX3000569663439CN
2181694-1420,,YT2312221211000312
2205654-1420,,4PX3000569663453CN
2205848-1420,,4PX3000569664566CN
2205342-1420,,YT2312221272117409
2205783-1420,,4PX3000569665549CN
2205547-1420,,4PX3000569665730CN
2205636-1420,,YT2312221272117424
2205708-2-1420,,JY2352100131031305
2205099-1420,,4PX3000569664368CN
2205778-1420,,4PX3000569663576CN
2189493-1-1420,,JY2352100131031262
2205625-1420,,4PX3000569663644CN
106712,,YT2312221272117368
2093883-1420,,4PX3000569665792CN
2205221-1420,,4PX3000569664252CN
2205010-1420,,4PX3000569663750CN
2205542-1420,,4PX3000569663859CN
2205232-1420,,YT2312221272117819
106744,,4PX3000569664016CN
106803,,4PX3000569664467CN
106830,,YT2312221272117821
106670,,YT2312221272132202
106643,,4PX3000569665907CN
2205876-1420,,YT2312221272117646
2205593-1420,,4PX3000569664481CN
2205472-1420,,4PX3000569664603CN
106783,,4PX3000569666270CN
2204960-1420,,4PX3000569664801CN
2205574-1420,,4PX3000569664825CN
2204988-1420,,YT2312221211000317
2204944-1420,,4PX3000569664986CN
2204948-1420,,YT2312221272117688
106760,,4PX3000569666669CN
106674,,4PX3000569664320CN
2204900-1420,,4PX3000569665983CN
2205612-1420,,4PX3000569664764CN
2201389-1420,,33XHE283406001000935103
2205577-1420,,4PX3000569666768CN
2205892-1-1420,,JY2352100131031247
106646,,YT2312221272117669
2205868-1420,,YT2312221211000318
2205582-1420,,4PX3000569664092CN
2205448-1420,,4PX3000569665044CN
2205187-1420,,YT2312221272117826
2205370-1420,,33XHE283407301000935103
2205885-1420,,4PX3000569667079CN
2193318-1401,,WNBAA0237149851YQ
2204903-1420,,33XHF615503301000935104
2205525-1420,,YT2312221272117721
2205418-1420,,YT2312221272117509
2205033-1420,,4PX3000569664382CN
2205176-1420,,4PX3000569664146CN
2205934-1420,,YT2312221272117708
2205194-1420,,4PX3000569665051CN
2205685-1420,,YT2312221272117961
2187164-1420,,4PX3000569666041CN
106698,,4PX3000569665075CN
2205013-1-1420,,JY2352900131031251
2205015-1420,,33XJK323801601000935107
2205666-1420,,4PX3000569665181CN
106831,,4PX3000569664412CN
106807,,4PX3000569666089CN
106645,,6.21517E+12
2205930-1420,,4PX3000569667543CN
2205659-1420,,4PX3000569667581CN
2205742-1420,,YT2312221272117984
2189493-2-1420,,JY2352100131031351
2205094-1420,,4PX3000569665228CN
2177889-1420,,YT2312221272117554
106777,,6.21517E+12
106633,,JY2352100131031298
2205585-1420,,WNBAA0237149855YQ
2205748-1420,,YT2312221272117834
2205749-1420,,4PX3000569665334CN
2198920-1420,,4PX3000569664450CN
2205573-1420,,4PX3000569665419CN
106726,,7.9421E+17
2205366-1420,,4PX3000569666966CN
2205755-1420,,4PX3000569667987CN
2205122-1420,,4PX3000569668007CN
2193501-1420,,4PX3000569668182CN
2204946-1-1420,,JY2352100131031302
2205752-1420,,YT2312221272117888
2205598-1420,,4PX3000569665587CN
2196016-1420,,4PX3000569667093CN
106741,,4PX3000569667239CN
106669,,4PX3000569665686CN
2205836-1420,,4PX3000569665242CN
2205486-1420,,4PX3000569664665CN
2205430-1420,,4PX3000569665822CN
2205120-1420,,YT2312221211000322
2201109-1420,,4PX3000569664757CN
2205175-1420,,4PX3000569664856CN
2199036-1420,,4PX3000569668229CN
2205980-1420,,4PX3000569664559CN
2205217-1420,,4PX3000569667277CN
2204994-1420,,4PX3000569668403CN
